eqNumber;garduInduk;merk;serialId;techidentno;id;bay;phasa;tipe;jenisAsset;status
TRS000000000495240;GI 150KV CIKARANG;GEC ALSTHOM;199986Y;88314212512500000012;7d485315-c10b-4beb-878f-3a17939e4155;PHT 150KV RAJAPAKSI#2;RST;QUADRAMHOSHPM101;Distance Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;200139Y;54351412512500000126;7f1bfbde-7d8a-42eb-8dcc-4582a3b8ffa0;PHT 150KV JABABEKA#1;RST;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;200138Y;54351412512500000127;8058fd8c-b234-4f11-8db3-fc740df9a230;PHT 150KV JABABEKA#2;RST;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;200038Y;CK351412512500000122;80805630-ad58-4a3e-b9c4-47040e2b789d;TRF#3 150/20KV;N;MCAG14;Restricted Earth Fault Relay;PLN_TIDAK_OPERASI
TRS000000000495848;GITET 500KV MUARATAWAR;GEC ALSTHOM;10047357;CT314216916900000009;990185da-99ff-41ff-8290-9664c649536a;GT#5.1;RST;MFAC34;Circulating Current Protection Relay;PLN_TIDAK_OPERASI
TRS000000000495243;GI 150KV CIKARANG;GEC ALSTHOM;714134D;88314212512500000020;82a7a928-27b2-49d4-aa79-534ab99d9ee4;PHT 150KV CIKARANG LISTRINDO#2;RST;LFCB;Distance Relay;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;ABB;1HSB01802020-C1;14351816916900000008;97488202-4dc4-483e-ac64-3d8f499241e0;7B4 DIAMETER#4 500KV;T;HPL 550TB2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000795126;GI 150KV CIKARANG;MAGRINI GALILEO;148502/T;14351412512500000112;8774c1e4-e018-496b-b2f1-b37e500d235d;TRF#4 150/20KV;T;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;002075Y;54351412512500000125;898057f3-12fc-42b1-9412-95d7c561bafe;PHT 150KV FAJAR SURYA WISESA#2;RST;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000491613;GI 150KV CIKARANG;AREVA;5189-10-2010075/2;14314212512500000015;89ce1a6d-f1b9-439c-a45e-6b213521c397;BUS SECTION 150KV;RST;-;Circuit Breaker;PLN_BELUM_OPERASI
TRS000000000492167;GI 150KV CIKARANG;ASEA;7653424;14314212512500000020;8a0cafb2-ebda-4672-9ec3-c6b328577b65;PHT 150KV FAJAR SURYA WISESA#1;T;HPL 170B1;Circuit Breaker;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;NR;NRJB2163592430021;CT351816916900000037;956130c2-0fb3-428b-8c7a-ab30e759d060;GT#2.3;RSTN;PCS-924S;Circulating Current Protection Relay;PLN_OPERASI
TRS000000000494977;GI 150KV CIKARANG;GEC ALSTHOM;199995Y;91314212512500000009;8b2e9d9b-0391-45b4-a31f-1211eef0a4e0;PHT 150KV RAJAPAKSI#2;RST;MVTR01;Auto Reclose Relay;PLN_TIDAK_OPERASI
TRS000000000492488;GI 150KV CIKARANG;MESA GATICA;112.877.238;15314212512500000016;8c3ea8d6-f601-4b81-8090-a77d2fb88d46;PHT 150KV CIKARANG LISTRINDO#2;RST;SPTE 170;Disconnecting Switch;PLN_TIDAK_OPERASI
TRS000000000494607;GI 150KV CIKARANG;GEC ALSTHOM;36124166;54314212512500000026;8d95a1dc-7b08-4e0b-91a5-527332f06c25;TRF#3 150/20KV;RTN;MICOM P122;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000492050;GI 150KV CIKARANG;MAGRINI GALILEO;151941/R;14314212512500000013;8e90a07b-c027-473c-8236-3f7940bdac7f;PHT 150KV CIKARANG LISTRINDO#2;R;170.MHMe-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000495242;GI 150KV CIKARANG;SIMPUTEC 7SD5;714132D;88314212512500000018;923fc2c4-6ec9-46c7-bab5-cf19dbc4a255;PHT 150KV CIKARANG LISTRINDO#1;RST;LFCB;Distance Relay;PLN_TIDAK_OPERASI
TRS000000000795130;GI 150KV CIKARANG;MERLIN GERIN;151888;14351412512500000102;93285bdc-ffe3-4e80-af7d-83693526f576;TRF K#5 150/33KV;S;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000795121;GI 150KV CIKARANG;XIAN;0131120024/T;14351412512500000105;94860851-2633-4cd0-b359-82225e37ff99;PHT 150KV FAJAR SURYA WISESA#2;T;LW25-170;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000492129;GITET 500KV MUARATAWAR;ABB;8666386 A;14314216916900000020;9110d548-1738-423b-9d1e-18dfe23f682f;7AB8 DIAMETER#8 500KV;RST;HPL 550B2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000495376;GI 150KV CIKARANG;GEC ALSTHOM;200038Y;CK314212512500000027;965b8afc-730b-43b1-854f-232e8326c5cc;TRF#3 150/20KV;N;MCAG14;Restricted Earth Fault Relay;PLN_TIDAK_OPERASI
TRS000000000795123;GI 150KV CIKARANG;ALSTHOM;13313014001/T;14351412512500000109;9661fa04-015b-4142-adf3-c862415bff6a;PHT 150KV JABABEKA#2;T;GL313F3/4031P;Circuit Breaker;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;COELME;E61487/3;15351816916900000253;8f387b62-c69a-4216-ae6c-ff45a77e9715;BUSBAR B 500KV;R;VR2D;Disconnecting Switch;PLN_OPERASI
TRS000000000494980;GI 150KV CIKARANG;GEC ALSTHOM;199996Y;91314212512500000052;74c3d9e0-473f-4a02-8216-a22460c418cf;PHT 150KV FAJAR SURYA WISESA#2;RST;MVTR01;Auto Reclose Relay;PLN_TIDAK_OPERASI
TRS000000000495089;GI 150KV CIKARANG;GEC ALSTHOM;200065Y;57314212512500000036;988b3949-11ad-4a96-9ae2-825564ddf124;BUSBAR B2 150KV;RST;MCAG34;Differential Relay;PLN_BELUM_OPERASI
TRS000000000494609;GI 150KV CIKARANG;GEC ALSTHOM;002072Y;54314212512500000038;9ac78b23-fcbc-4e90-aa52-b56797f19623;KOPEL BUS 150KV;RSTN;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000493365;GI 150KV CIKARANG;ASEA;5384436;16314212512500000009;9bb96b4e-3dfa-4e42-8d17-04e9e2cb7911;PHT 150KV FAJAR SURYA WISESA#1;S;XAR 170 A3/144;Lightning Arrester;PLN_TIDAK_OPERASI
TRS000000000795117;GI 150KV CIKARANG;MAGRINI GALILEO;151917/T;14351412512500000118;a211e71b-339a-4417-b35b-81be20812f93;PHT 150KV CIKARANG LISTRINDO#1;T;170.MHMe-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000634532;GITET 500KV MUARATAWAR;GEC ALSTHOM;1053179/04/04;CT314216916900000013;8ee44c76-46d6-4fe4-8086-c3fa1afa4d42;PHT 500KV SUKATANI#1;RST;MCAG34;Circulating Current Protection Relay;PLN_TIDAK_OPERASI
TRS000000000489274;GI 150KV CIKARANG;SCHNEIDER;M-365;11314212512500000002;a39f2dba-d2da-4da3-9e1f-41afe6a90d0d;TRF#3 150/20KV;RST;OIL FILLED WITH CONSERVATOR;Power Transformer;PLN_TIDAK_OPERASI
TRS000000000491720;GITET 500KV MUARATAWAR;MAGRINI GALILEO;40002275B;14314216916900000112;8d5343ec-f675-4c5d-87f3-62c52d13a769;7AB4 DIAMETER#4 500KV;S;550.MHMe-2Yh;Circuit Breaker;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;200037Y;CK351412512500000123;b6c11c14-bb6c-4f6c-bfb7-a05f2696142c;TRF#3 150/20KV;N;MCAG14;Restricted Earth Fault Relay;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;ABB;1HSB01802020;14351816916900000005;8a456bce-9d98-4d87-854a-a1248da55aa9;7B4 DIAMETER#4 500KV;S;HPL 550TB2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000495239;GI 150KV CIKARANG;TOSHIBA;8888;88314212512500000005;bc7c3213-73e1-46ce-9f9d-e3b9f61fc9a5;PHT 150KV JABABEKA#2;RST;GRZ-100;Distance Relay;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;COELME;C103116/1/2/3;15351816916900000299;8964a34d-a6b9-41bb-9dd6-bafbce41c886;BUSBAR B 500KV;RST;CBD-E;Disconnecting Switch;PLN_OPERASI
TRS000000000494776;GI 150KV CIKARANG;AREVA;31366451;54314212512500000045;c389b421-5116-4370-b1c9-616d6ae23acc;TRF#4 150/20KV (INC);RSTN;MICOM P122;Over Current Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;200036Y;CK351412512500000124;c45ec13a-58dd-41e4-8ade-838c6380819d;TRF#4 150/20KV;RST;MCAG14;Restricted Earth Fault Relay;PLN_TIDAK_OPERASI
TRS000000000634530;GITET 500KV MUARATAWAR;SIEMENS;212.004.713.010;88314216916900000011;877b229c-c37e-4ba9-bb9f-e4307174a8cf;PHT 500KV SUKATANI#1;RSTN;SIMPUTEC7S452;Distance Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;ALSTHOM;13313014002/T;14351412512500000107;c59e779a-c9c6-407f-80bd-667d1a978e29;PHT 150KV JABABEKA#1;T;GL313F3;Circuit Breaker;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;ABB;-;CT351816916900000038;87297797-e91b-424e-9756-e51277d89fa2;GT#2.3;RSTN;SU91A VAR 135;Circulating Current Protection Relay;PLN_OPERASI
-;GITET 500KV MUARATAWAR;OHIO BRASS;T28842;16351416916900000034;85c47dfa-c564-4fe1-8dd3-ffad038b8498;GT#1.1/1.2;S;-N/A-;Lightning Arrester;PLN_OPERASI
TRS000000000494979;GI 150KV CIKARANG;GEC ALSTHOM;199999Y;91314212512500000046;c73346a3-8e45-44a1-a6fc-ad983092168d;PHT 150KV FAJAR SURYA WISESA#1;RST;MVTR01;Auto Reclose Relay;PLN_TIDAK_OPERASI
TRS000000000795131;GI 150KV CIKARANG;MERLIN GERIN;151888;14351412512500000103;c73ed958-bb6d-42c1-a3e5-5d2a3eb72674;TRF K#5 150/33KV;T;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;ALSTHOM;13313014002/S;14351412512500000106;c8965559-94ff-442d-859d-e0892a64a861;PHT 150KV JABABEKA#1;S;GL313F3;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000495378;GI 150KV CIKARANG;GEC ALSTHOM;200037Y;CK314212512500000040;cab758f8-b7d5-4b0f-91e1-321f2204d8ab;TRF#3 150/20KV (INC);N;MCAG14;Restricted Earth Fault Relay;PLN_TIDAK_OPERASI
TRS000000000492148;GITET 500KV MUARATAWAR;ABB;8666386 B;14314216916900000118;84918a19-b921-41c6-93e7-f6f45c8b01f8;7AB8 DIAMETER#8 500KV;S;HPL 550B2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000794709;GITET 500KV MUARATAWAR;ALSTOM;R09110;15351416916900000232;82208d2b-3de8-47a8-b937-e3bafe3b9bc6;BUSBAR A 500KV;R;SX;Disconnecting Switch;PLN_OPERASI
-;GI 150KV CIKARANG;SIEMENS;7SJ62;54351412512500000056;cd8b846a-05c0-4493-8544-90dd83491344;PHT 150KV RAJAPAKSI#2;RST;SIPROTEC;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000494975;GI 150KV CIKARANG;GEC ALSTHOM;200081Y;91314212512500000004;ce0a9a9d-f9ca-49ea-8733-a00fcda0ef3a;PHT 150KV JABABEKA#1;RST;MVTR01;Auto Reclose Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;200051Y/22737Y/22736Y;57351412512500000122;cf414aa0-e27f-4d8c-b254-8cf96af817a9;TRF#3 150/20KV;RST;MBCH;Differential Relay;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;ALSTOM;"012981/A;B;C";15351816916900000252;7fcbe74d-fb74-4a5a-9d82-47106a50ea0e;IBT#2 500/150KV;RST;SPOT;Disconnecting Switch;PLN_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;33339701/06/15;88351412512500000056;d2412e0a-b62f-400a-addf-a8c53e8a2480;PHT 150KV RAJAPAKSI#2;RST;MICOM P545;Distance Relay;PLN_TIDAK_OPERASI
TRS000000000795129;GI 150KV CIKARANG;ALSTHOM;9335-10-2031006/7/S;14351412512500000115;d3a49f75-2b98-465d-92b1-eb4739c147ae;PHT 150KV RAJAPAKSI#1;S;GL313F3;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000494602;GI 150KV CIKARANG;GEC ALSTHOM;200138Y;54314212512500000008;d3d97300-8d62-4b1d-8e49-19f804c197c9;PHT 150KV JABABEKA#2;RTN;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000494978;GI 150KV CIKARANG;GEC ALSTHOM;200001Y;91314212512500000016;d69de5dc-d0ca-4986-a84b-a7efe9b31a6b;PHT 150KV RAJAPAKSI#1;RST;MVTR01;Auto Reclose Relay;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;ABB;HE1-362817-390-2010;CT351416916900000269;7fa74a14-e51e-4105-8fc3-4d5dd97a9c43;ST#1.0 500KV;RST;SU91AVAR135;Circulating Current Protection Relay;PLN_TIDAK_OPERASI
TRS000000000492490;GI 150KV CIKARANG;MESA GATICA;112.877.240;15314212512500000018;dd54a371-dd87-493b-bdfc-52996e257cd1;PHT 150KV CIKARANG LISTRINDO#2;RST;SPTE 170;Disconnecting Switch;PLN_TIDAK_OPERASI
TRS000000000631956;GITET 500KV MUARATAWAR;ABB;985-1;16314216916900000029;7e7d4133-8fe9-44a0-8381-ee3b7271c897;GT#1.1/1.2;R;EXLIM T444-AH550M;Lightning Arrester;PLN_OPERASI
TRS000000000494775;GI 150KV CIKARANG;AREVA;31366464;54314212512500000039;df994bfd-9490-4842-a194-e5a866622739;TRF#3 150/20KV (INC);RSTN;MICOM P122;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000492489;GI 150KV CIKARANG;GEC ALSTHOM;112.877.239;15314212512500000017;dfdac6e5-7379-4600-815e-cac7eef43d45;PHT 150KV CIKARANG LISTRINDO#2;RST;SHC 170;Disconnecting Switch;PLN_TIDAK_OPERASI
TRS000000000491126;GI 150KV CIKARANG;ABB;8732342;12314212512500000024;e5fe91a0-ab8d-4e36-86bf-1e69a410e622;BUS SECTION 150KV;T;CPA 170;Potential Transformer;PLN_OPERASI
TRS000000000795122;GI 150KV CIKARANG;ALSTHOM;13313014001/S;14351412512500000108;e6fb6833-5501-4c3e-99ca-aa979cd47642;PHT 150KV JABABEKA#2;S;GL313F3/4031P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000795132;GI 150KV CIKARANG;XIAN;0131120024/S;14351412512500000104;eb3e690b-54af-4672-bab4-63d5c883204c;PHT 150KV FAJAR SURYA WISESA#2;S;LW25-170;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000490957;GITET 500KV MUARATAWAR;HAEFELY TRENCH;957192514;12314216916900000029;7c046379-2892-46c0-a288-8f84e66258d6;GT#2.3;S;TEIMF 500 H;Potential Transformer;PLN_OPERASI
TRS000000000495245;GI 150KV CIKARANG;GEC ALSTHOM;32359315/12/12;88314212512500000053;ed040e7a-a260-46ba-9e71-59710c5c0118;PHT 150KV FAJAR SURYA WISESA#2;RST;MICOM P442;Distance Relay;PLN_TIDAK_OPERASI
TRS000000000795118;GI 150KV CIKARANG;MAGRINI GALILEO;151941/R;14351412512500000119;ee5b31ab-e07a-4923-9fa6-a90f7cc26af9;PHT 150KV CIKARANG LISTRINDO#2;S;170.MHMe-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000629596;GITET 500KV MUARATAWAR;ABB;20040007;14314216916900000027;7ba8504c-0735-4403-9b74-b9c1acf8d450;7A14 DIAMETER#14 500KV;R;HPL 550B2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000494601;GI 150KV CIKARANG;GEC ALSTHOM;200139Y;54314212512500000002;f568f778-bc3e-4939-b803-3c0a1ffa9a6e;PHT 150KV JABABEKA#1;RTN;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;713697D;54351412512500000123;f5e3fe0f-8412-455a-84b9-ec0be9e37d79;PHT 150KV CIKARANG LISTRINDO#2;RST;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000795116;GI 150KV CIKARANG;MAGRINI GALILEO;151917/S;14351412512500000117;f6bdd832-108d-4e3d-ab37-67154fb3184b;PHT 150KV CIKARANG LISTRINDO#1;S;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000491758;GI 150KV CIKARANG;MAGRINI GALILEO;148499;14314212512500000019;f7d40a6d-7341-4b22-bffb-a01dc6049672;TRF#3 150/20KV;RST;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000495082;GI 150KV CIKARANG;GEC ALSTHOM;200051Y;57314212512500000023;f93db488-ca48-47bc-a131-8743983477b9;TRF#3 150/20KV;R;MBCH;Differential Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;1508498;54351412512500000055;fb5eed72-f46f-4fa8-8f81-9a3b7ff29bde;PHT 150KV RAJAPAKSI#1;RST;MICOM P122;Over Current Relay;PLN_BELUM_OPERASI
TRS000000000495765;GI 150KV CIKARANG;GEC ALSTHOM;200050Y;CN314212512500000042;fc06467b-2080-42ee-b160-61cb658f6e59;TRF#3 150/20KV (INC);N;MCGG;Stand By Earth Fault;PLN_TIDAK_OPERASI
TRS000000000491723;GITET 500KV MUARATAWAR;MAGRINI GALILEO;40002277C;14314216916900000115;7b86ac7b-e592-43ef-b4c0-7a8c98926312;7AB5 DIAMETER#5 500KV;T;550.MHMe-2Yh;Circuit Breaker;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GEC ALSTHOM;33186481/02/15;88351412512500000055;08475e6b-9eb2-4b23-8634-c520a09b26d1;PHT 150KV RAJAPAKSI#1;RST;MICOM;Distance Relay;PLN_TIDAK_OPERASI
TRS000000000492110;GITET 500KV MUARATAWAR;ABB;8666384 A;14314216916900000039;789a51e0-c776-4929-ac6d-87e2b56eda40;7AB7 DIAMETER#7 500KV;RST;HPL 550B2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000631961;GITET 500KV MUARATAWAR;ABB;8163985;16314216916900000026;7817329d-1073-4084-953f-de4c667ae410;GT#1.3;S;EXLIM T444-AH550M;Lightning Arrester;PLN_TIDAK_OPERASI
TRS000000000631954;GITET 500KV MUARATAWAR;ABB;8163991;16314216916900000014;77fefeed-262d-4bed-8e16-989c410f15b2;ST#1.0 500KV;R;EXLIM T444-AH550M;Lightning Arrester;PLN_OPERASI
TRS000000000492876;GITET 500KV MUARATAWAR;COELME;"C103113/1;2;3";15314216916900000011;77b1c76e-5a7a-4cc3-a2f7-94cff443510b;PHT 500KV SUKATANI#2;RST;CBD;Disconnecting Switch;PLN_OPERASI
TRS000000000492149;GITET 500KV MUARATAWAR;ABB;8666386 C;14314216916900000119;77b18f10-dca8-4897-81f4-c836d9be4e28;7AB8 DIAMETER#8 500KV;T;HPL 550B2;Circuit Breaker;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;ARTECHE;17014300/1;13351812512500000094;a54e7271-fa22-48a4-b90a-ea065f46937c;BUS SECTION 150KV;R;CA 170;Current Transformer;PLN_OPERASI
-;GITET 500KV MUARATAWAR;GEC ALSTHOM;31998229/12/11;88351416916900000247;76f2200a-9dba-4de2-9ab3-9ddfdda066ec;PHT 500KV NEW TAMBUN;RST;MICOM P443;Distance Relay;PLN_TIDAK_OPERASI
TRS000000000494604;GI 150KV CIKARANG;GEC ALSTHOM;002078Y;54314212512500000013;d4d89dce-c278-41d3-8353-1866f279ca7f;PHT 150KV RAJAPAKSI#1;RTN;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;UNINDO;300589060025/S;14351412512500000144;5ba53184-ebb0-489d-aa85-80eae17135b3;PHT 150KV CIKARANG LISTRINDO#1;S;GL313F1/4031P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000492894;GITET 500KV MUARATAWAR;HAPAM;C39601/79002516;15314216916900000050;765005c2-1039-487e-8e6a-503c8867d5f1;GT#1.3;RST;VSSBIII 525;Disconnecting Switch;PLN_OPERASI
TRS000000000795125;GI 150KV CIKARANG;MAGRINI GALILEO;148505/T;14351412512500000111;46cf3906-f559-431d-8e82-202608e13284;KOPEL BUS 150KV;T;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;ALSTOM;"012979/B;012978/A;012979/C";15351816916900000251;738434cf-cc73-4dcc-958c-3fcaa7114721;IBT#2 500/150KV;RST;SPO;Disconnecting Switch;PLN_OPERASI
TRS000000000493302;GITET 500KV MUARATAWAR;COELME;C103112/1;15314216916900000144;72ca8389-ceaf-4229-bbf9-0ed7c146f354;PHT 500KV SUKATANI#1;R;CBD;Disconnecting Switch;PLN_OPERASI
TRS000000000491662;GITET 500KV MUARATAWAR;ABB;GP33110568/3;14314216916900000122;71d6fd65-af01-408e-a1c2-005a025bb759;7B1 DIAMETER#1 500KV;S;ELVF SP 7-2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000492145;GITET 500KV MUARATAWAR;ABB;8666390B;14314216916900000107;70dc7559-8328-4788-900b-578d307b7a9d;7AB10 DIAMETER#10 500KV;S;HPL 550B2;Circuit Breaker;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;ABB;1VHR91309404;CN351412512500000122;e700ab92-1e26-4cc1-945e-cac91d782b9e;TRF#1 150/20KV;RST;REF-615;Stand By Earth Fault;PLN_TIDAK_OPERASI
TRS000000000492111;GITET 500KV MUARATAWAR;ABB;8666384 B;14314216916900000116;6fdca104-2832-4c11-9797-196f57d61801;7AB7 DIAMETER#7 500KV;S;HPL 550B2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000631949;GITET 500KV MUARATAWAR;ABB;8163987;16314216916900000025;6fa090f4-d79b-43fa-9907-355ed0a28821;GT#1.3;R;EXLIM T444-AH550M;Lightning Arrester;PLN_OPERASI
-;GITET 500KV MUARATAWAR;COELME;"E61484/1;2;3";15351816916900000258;6def556a-6724-41dd-97c5-c67ca9b51681;BUSBAR A 500KV;RST;VR2D;Disconnecting Switch;PLN_OPERASI
TRS000000000491659;GITET 500KV MUARATAWAR;ABB;GP33110568/2;14314216916900000106;6a24e790-754a-49df-a319-0b9e11302b8f;7AB1 DIAMETER#1 500KV;T;ELVF SP 7-2;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000493045;GITET 500KV MUARATAWAR;HAPAM;306395 B - 00006103;15314216916900000073;685efd91-66d7-4018-b8e0-1f2548d11981;BUSBAR A 500KV;RST;TFB 525 PC 100;Disconnecting Switch;PLN_OPERASI
TRS000000000795119;GI 150KV CIKARANG;MAGRINI GALILEO;151941/T;14351412512500000120;077b5adf-5f69-4d63-854d-c048cf19a058;PHT 150KV CIKARANG LISTRINDO#2;T;170.MHMe-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000492166;GI 150KV CIKARANG;ASEA;7653423;14314212512500000005;5c50bfb2-a158-4c59-9045-e7e4f25102f2;PHT 150KV FAJAR SURYA WISESA#1;S;HPL 170B1;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000494610;GI 150KV CIKARANG;GEC ALSTHOM;002072Y;54314212512500000049;0694291e-f51c-45e4-aea5-87104eda5a8c;PHT 150KV FAJAR SURYA WISESA#1;RTN;MCGG;Over Current Relay;PLN_TIDAK_OPERASI
TRS000000000795124;GI 150KV CIKARANG;MAGRINI GALILEO;148505/S;14351412512500000110;1f6bb04a-1511-4059-8734-7a9a1f4eac64;KOPEL BUS 150KV;S;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000795128;GI 150KV CIKARANG;ALSTHOM;9335102031006/8/T;14351412512500000114;025dda46-ac3c-40de-a9b2-11599c853c33;PHT 150KV RAJAPAKSI#2;T;GL313F3;Circuit Breaker;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;COELME;C103110/1/2/3;15351816916900000302;66c5d168-b7e8-4111-8af2-1d237c5599de;BUSBAR A 500KV;RST;CBD;Disconnecting Switch;PLN_OPERASI
TRS000000000795120;GI 150KV CIKARANG;MAGRINI GALILEO;148502/S;14351412512500000121;36d22550-bd1b-4f87-a6fd-4ce039fdb453;TRF#4 150/20KV;S;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;SIEMENS;35144471B;14351812512500000002;7da75bf1-88e4-465b-9691-3888a580083d;PHT 150KV FAJAR SURYA WISESA#1;S;3AP1 FI;Circuit Breaker;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;ALSTOM;"012980/A;B;C";15351816916900000256;668cacb3-15a8-4139-a128-0bf7e54b34dc;IBT#1 500/150KV;RST;SPO;Disconnecting Switch;PLN_OPERASI
TRS000000000495088;GI 150KV CIKARANG;GEC ALSTHOM;200066Y;57314212512500000035;17d5d505-8b5e-4cae-9ae2-501e58f0036c;BUSBAR A2 150KV;RST;MCAG34;Differential Relay;PLN_BELUM_OPERASI
-;GITET 500KV MUARATAWAR;ABB;HE1-362817-390-2010;CT351416916900000257;644e8acc-62df-45a2-b15c-5720b6aa6073;GT#2.1/2.2;RST;SU91A VAR 135;Circulating Current Protection Relay;PLN_TIDAK_OPERASI
TRS000000000491752;GI 150KV CIKARANG;MAGRINI GALILEO;150223;14314212512500000009;03f90fec-73b8-4bfc-a66f-a0fed521e109;PHT 150KV RAJAPAKSI#2;RST;170.MHD-1P;Circuit Breaker;PLN_TIDAK_OPERASI
TRS000000000492874;GITET 500KV MUARATAWAR;HAPAM;550-11429;15314216916900000005;63cf570b-59e0-4b35-ba08-7313cf056e5b;BUSBAR B 500KV;R;EAF;Disconnecting Switch;PLN_OPERASI
TRS000000000495085;GI 150KV CIKARANG;GEC ALSTHOM;227329Y;57314212512500000029;6910ac33-197a-4bb0-912b-474df9a33d93;TRF#4 150/20KV;R;MBCH;Differential Relay;PLN_TIDAK_OPERASI
-;GITET 500KV MUARATAWAR;COELME;"C84888/1;2;3";15351816916900000247;63b29129-5e01-4837-b615-abfcdefacfe0;ST#4.0 500KV;RST;SLOB;Disconnecting Switch;PLN_OPERASI
TRS000000000634539;GITET 500KV MUARATAWAR;GEC ALSTHOM;363579G;89314216916900000024;623a6386-e5fb-43e7-b3d5-51dd7c89abd8;PHT 500KV CAWANG;RSTN;MVTU11;Under / Over Voltage Relay;PLN_TIDAK_OPERASI
-;GI 150KV CIKARANG;GE;36197644/09/22;TM351812512500000125;8e4a6c35-2ee8-4fc6-9e30-5347831b675c;TRF#3 150/20KV;R;MICOM P643;Transformer Differential + REF (87T+64REF);PLN_TIDAK_OPERASI
TRS000000000495083;GI 150KV CIKARANG;GEC ALSTHOM;227336Y;57314212512500000024;508a0978-577f-4d65-92d7-a34d6e29627a;TRF#3 150/20KV;S;MBCH;Differential Relay;PLN_TIDAK_OPERASI
TRS000000000492987;GITET 500KV MUARATAWAR;ABB;50.2192400224.34;15314216916900000169;6087ce58-3646-4865-9a34-999ec19e1400;GT#3.1/3.2;R;MT 100;Disconnecting Switch;PLN_OPERASI
